"name","result.year","result.code","result.category"
"Engystomops coloradorum","2010","DD","Data Deficient"
"Engystomops coloradorum","2004","DD","Data Deficient"
"Engystomops guayaco","2010","DD","Data Deficient"
"Engystomops guayaco","2006","DD","Data Deficient"
"Enhydrina zweifeli","2010","DD","Data Deficient"
"Enhydris albomaculata","2010","DD","Data Deficient"
"Enhydris alternans","2010","DD","Data Deficient"
"Enhydris bennettii","2010","DD","Data Deficient"
"Enhydris chanardi","2010","DD","Data Deficient"
"Enhydris gyii","2010","DD","Data Deficient"
"Enhydris indica","2010","DD","Data Deficient"
"Enhydris innominata","2010","DD","Data Deficient"
"Enhydris jagorii","2010","DD","Data Deficient"
"Enhydris maculosa","2010","DD","Data Deficient"
"Enhydris matannensis","2010","DD","Data Deficient"
"Enhydris pahangensis","2010","DD","Data Deficient"
"Enhydris punctata","2010","DD","Data Deficient"
"Enigmacanthus filamentosus","2016","DD","Data Deficient"
"Enigmapercis acutirostris","2010","DD","Data Deficient"
"Enigmopora darveliensis","2008","DD","Data Deficient"
"Enneanectes wilki","2014","DD","Data Deficient"
"Enneapterygius sheni","2014","DD","Data Deficient"
"Enoplometopus callistus","2011","DD","Data Deficient"
"Enoplometopus chacei","2011","DD","Data Deficient"
"Enoplometopus crosnieri","2011","DD","Data Deficient"
"Enoplometopus daumi","2011","DD","Data Deficient"
"Enoplometopus debelius","2011","DD","Data Deficient"
"Enoplometopus gracilipes","2011","DD","Data Deficient"
"Enoplometopus holthuisi","2011","DD","Data Deficient"
"Enoplometopus macrodontus","2011","DD","Data Deficient"
"Enoplometopus pictus","2011","DD","Data Deficient"
"Enoplometopus voigtmanni","2011","DD","Data Deficient"
"Enoploteuthis chunii","2014","DD","Data Deficient"
"Enoploteuthis galaxias","2014","DD","Data Deficient"
"Enoploteuthis magnoceani","2014","DD","Data Deficient"
"Enoploteuthis octolineata","2014","DD","Data Deficient"
"Enoploteuthis semilineata","2014","DD","Data Deficient"
"Ensidens sagittarius","2012","DD","Data Deficient"
"Enulius oligostichus","2007","DD","Data Deficient"
"Enypnias aceras","2010","DD","Data Deficient"
"Eogonatus tinro","2014","DD","Data Deficient"
"Eonycteris major","2008","DD","Data Deficient"
"Eonycteris major","1996","LR/lc","Lower Risk/least concern"
"Eosamon brousmichei","2008","DD","Data Deficient"
"Eosamon hafniense","2008","DD","Data Deficient"
"Eosamon lushuiense","2008","DD","Data Deficient"
"Eosamon nominathuis","2013","DD","Data Deficient"
"Eosamon paludosum","2008","DD","Data Deficient"
"Eosamon phuphanense","2008","DD","Data Deficient"
"Eosamon tengchonense","2008","DD","Data Deficient"
"Eosamon tumidum","2008","DD","Data Deficient"
"Eosamon yotdomense","2008","DD","Data Deficient"
"Eostichopus arnesoni","2013","DD","Data Deficient"
"Epacrophis boulengeri","2014","DD","Data Deficient"
"Epacrophis drewsi","2014","DD","Data Deficient"
"Epalzeorhynchos kalopterus","2012","DD","Data Deficient"
"Epeolus compar","2014","DD","Data Deficient"
"Ephedra brevifoliata","2011","DD","Data Deficient"
"Ephedra khurikensis","2011","DD","Data Deficient"
"Ephedra tilhoana","2011","DD","Data Deficient"
"Ephedra trifurcata","2011","DD","Data Deficient"
"Ephippigerida marceti","2016","DD","Data Deficient"
"Epicrionops columbianus","2004","DD","Data Deficient"
"Epicrionops lativittatus","2004","DD","Data Deficient"
"Epicrionops marmoratus","2004","DD","Data Deficient"
"Epicrionops parkeri","2004","DD","Data Deficient"
"Epicrionops peruvianus","2004","DD","Data Deficient"
"Epictia alfredschmidti","2015","DD","Data Deficient"
"Epictia melanurus","2015","DD","Data Deficient"
"Epictia melanurus","2010","DD","Data Deficient"
"Epictia peruviana","2015","DD","Data Deficient"
"Epictia rubrolineata","2016","DD","Data Deficient"
"Epictia undecimstriata","2016","DD","Data Deficient"
"Epidendrum dorsocarinatum","2017","DD","Data Deficient"
"Epigomphus compactus","2009","DD","Data Deficient"
"Epigomphus crepidus","2006","DD","Data Deficient"
"Epigomphus crepidus","1996","EN","Endangered"
"Epigomphus crepidus","1994","I","Indeterminate"
"Epigomphus crepidus","1990","I","Indeterminate"
"Epigomphus gibberosus","2016","DD","Data Deficient"
"Epigomphus llama","2016","DD","Data Deficient"
"Epigomphus occipitalis","2016","DD","Data Deficient"
"Epigomphus pechumani","2016","DD","Data Deficient"
"Epilobocera capolongoi","2008","DD","Data Deficient"
"Epinephelus amblycephalus","2008","DD","Data Deficient"
"Epinephelus awoara","2006","DD","Data Deficient"
"Epinephelus bilobatus","2008","DD","Data Deficient"
"Epinephelus bontoides","2008","DD","Data Deficient"
"Epinephelus caninus","2008","DD","Data Deficient"
"Epinephelus chabaudi","2011","DD","Data Deficient"
"Epinephelus chlorocephalus","2008","DD","Data Deficient"
"Epinephelus chlorocephalus","2007","DD","Data Deficient"
"Epinephelus corallicola","2008","DD","Data Deficient"
"Epinephelus costae","2008","DD","Data Deficient"
"Epinephelus epistictus","2008","DD","Data Deficient"
"Epinephelus erythrurus","2008","DD","Data Deficient"
"Epinephelus fasciatomaculosus","2008","DD","Data Deficient"
"Epinephelus faveatus","2008","DD","Data Deficient"
"Epinephelus goreensis","2008","DD","Data Deficient"
"Epinephelus heniochus","2008","DD","Data Deficient"
"Epinephelus indistinctus","2008","DD","Data Deficient"
"Epinephelus indistinctus","2007","DD","Data Deficient"
"Epinephelus latifasciatus","2008","DD","Data Deficient"
"Epinephelus lebretonianus","2008","DD","Data Deficient"
"Epinephelus lebretonianus","2007","DD","Data Deficient"
"Epinephelus magniscuttis","2008","DD","Data Deficient"
"Epinephelus melanostigma","2008","DD","Data Deficient"
"Epinephelus polystigma","2008","DD","Data Deficient"
"Epinephelus posteli","2008","DD","Data Deficient"
"Epinephelus quinquefasciatus","2011","DD","Data Deficient"
"Epinephelus retouti","2008","DD","Data Deficient"
"Epinephelus sexfasciatus","2008","DD","Data Deficient"
"Epinephelus stoliczkae","2008","DD","Data Deficient"
"Epinephelus suborbitalis","2008","DD","Data Deficient"
"Epinephelus suborbitalis","2007","DD","Data Deficient"
"Epinephelus summana","2008","DD","Data Deficient"
"Epinephelus tauvina","2008","DD","Data Deficient"
"Epinephelus timorensis","2008","DD","Data Deficient"
"Epinephelus timorensis","2007","DD","Data Deficient"
"Epinephelus trophis","2008","DD","Data Deficient"
"Epinephelus undulatostriatus","2008","DD","Data Deficient"
"Epinephelus undulatostriatus","2007","DD","Data Deficient"
"Epinephelus undulosus","2008","DD","Data Deficient"
"Epipactis dunensis","2011","DD","Data Deficient"
"Epipedobates espinosai","2004","DD","Data Deficient"
"Epipedobates narinensis","2017","DD","Data Deficient"
"Epipedobates narinensis","2011","DD","Data Deficient"
"Epiphyllum baueri","2017","DD","Data Deficient"
"Epiphyllum baueri","2013","DD","Data Deficient"
"Epiplatys multifasciatus","2010","DD","Data Deficient"
"Epipleoneura albuquerquei","2009","DD","Data Deficient"
"Epipleoneura letitia","2009","DD","Data Deficient"
"Epipleoneura pereirai","2009","DD","Data Deficient"
"Epipleoneura protostictoides","2016","DD","Data Deficient"
"Epipleoneura tariana","2009","DD","Data Deficient"
"Epipleoneura uncinata","2009","DD","Data Deficient"
"Epirinus asper","2013","DD","Data Deficient"
"Epirinus comosus","2013","DD","Data Deficient"
"Epirinus relictus","2013","DD","Data Deficient"
"Epirinus sulcipennis","2013","DD","Data Deficient"
"Epischura massachusettsensis","1996","DD","Data Deficient"
"Epitettix spheniscus","2017","DD","Data Deficient"
"Epithelphusa chiapensis","2008","DD","Data Deficient"
"Epithelphusa mixtepensis","2008","DD","Data Deficient"
"Epizoanthus tergestinus","2015","DD","Data Deficient"
"Epomophorus anselli","2016","DD","Data Deficient"
"Epomophorus anselli","2008","DD","Data Deficient"
"Epomophorus grandis","2016","DD","Data Deficient"
"Epomophorus grandis","2008","DD","Data Deficient"
"Epomophorus grandis","2004","DD","Data Deficient"
"Epomophorus grandis","2000","DD","Data Deficient"
"Epomophorus grandis","1996","EN","Endangered"
"Epomophorus grandis","1994","R","Rare"
"Eptatretus astrolabium","2011","DD","Data Deficient"
"Eptatretus bischoffii","2011","DD","Data Deficient"
"Eptatretus deani","2011","DD","Data Deficient"
"Eptatretus eos","2011","DD","Data Deficient"
"Eptatretus fernholmi","2011","DD","Data Deficient"
"Eptatretus goliath","2011","DD","Data Deficient"
"Eptatretus lakeside","2011","DD","Data Deficient"
"Eptatretus lopheliae","2011","DD","Data Deficient"
"Eptatretus mcconnaugheyi","2011","DD","Data Deficient"
"Eptatretus minor","2011","DD","Data Deficient"
"Eptatretus nanii","2011","DD","Data Deficient"
"Eptatretus polytrema","2011","DD","Data Deficient"
"Eptatretus rubicundus","2011","DD","Data Deficient"
"Eptatretus stoutii","2011","DD","Data Deficient"
"Eptatretus strahani","2011","DD","Data Deficient"
"Eptesicus dimissus","2016","DD","Data Deficient"
"Eptesicus dimissus","2008","DD","Data Deficient"
"Eptesicus dimissus","1996","VU","Vulnerable"
"Eptesicus kobayashii","2008","DD","Data Deficient"
"Eptesicus kobayashii","1996","DD","Data Deficient"
"Eptesicus platyops","2008","DD","Data Deficient"
"Eptesicus platyops","2004","DD","Data Deficient"
"Eptesicus platyops","1996","VU","Vulnerable"
"Eptesicus taddeii","2017","DD","Data Deficient"
"Eptesicus tatei","2016","DD","Data Deficient"
"Eptesicus tatei","2008","DD","Data Deficient"
"Eptesicus tatei","2004","DD","Data Deficient"
"Eptesicus tatei","2000","DD","Data Deficient"
"Eptesicus tatei","1996","DD","Data Deficient"
"Equulites laterofenestra","2011","DD","Data Deficient"
"Eragrostis conertii","2017","DD","Data Deficient"
"Eremiascincus timorensis","2010","DD","Data Deficient"
"Eremias kokshaaliensis","2017","DD","Data Deficient"
"Eremias szczerbaki","2017","DD","Data Deficient"
"Eremoryzomys polius","2008","DD","Data Deficient"
"Eremoryzomys polius","1996","LR/lc","Lower Risk/least concern"
"Eremurus kopet-daghensis","2013","DD","Data Deficient"
"Eresina schmitti","2011","DD","Data Deficient"
"Eresiomera ouesso","2011","DD","Data Deficient"
"Erethistoides ascita","2010","DD","Data Deficient"
"Erethistoides cavatura","2010","DD","Data Deficient"
"Erethistoides infuscatus","2010","DD","Data Deficient"
"Erethistoides montana","2010","DD","Data Deficient"
"Erethistoides pipri","2010","DD","Data Deficient"
"Erethistoides senkhiensis","2010","DD","Data Deficient"
"Erethistoides sicula","2010","DD","Data Deficient"
"Erhaia banepaensis","2010","DD","Data Deficient"
"Erhaia chandeshwariensis","2010","DD","Data Deficient"
"Erhaia sugurensis","2010","DD","Data Deficient"
"Eria bhutanica","2017","DD","Data Deficient"
"Eria parviflora","2014","DD","Data Deficient"
"Eridacnis barbouri","2009","DD","Data Deficient"
"Eridiphas marcosensis","2007","DD","Data Deficient"
"Erimetopus vandenbrandeni","2008","DD","Data Deficient"
"Erinna aulacospira","2012","DD","Data Deficient"
"Eriocaulon baramaticum","2011","DD","Data Deficient"
"Eriocaulon koynense","2011","DD","Data Deficient"
"Eriocaulon longipedunculatum","2017","DD","Data Deficient"
"Eriocaulon longipetalum","2013","DD","Data Deficient"
"Eriocaulon mbalensis","2013","DD","Data Deficient"
"Eriocaulon sclerophyllum","2017","DD","Data Deficient"
"Eriocoelum oblongum","1998","DD","Data Deficient"
"Eriogaster catax","1996","DD","Data Deficient"
"Eriogaster catax","1994","E","Endangered"
"Eriogaster catax","1990","E","Endangered"
"Eriogaster catax","1988","E","Endangered"
"Eriogaster catax","1986","E","Endangered"
"Eriosema benguellense","2012","DD","Data Deficient"
"Erotelis armiger","2010","DD","Data Deficient"
"Erpetogomphus erici","2009","DD","Data Deficient"
"Erpetogomphus leptophis","2009","DD","Data Deficient"
"Erromyzon sinensis","2013","DD","Data Deficient"
"Erysimum brachycarpum","2014","DD","Data Deficient"
"Erysimum brevistylum","2014","DD","Data Deficient"
"Erythrodiplax bromeliicola","2009","DD","Data Deficient"
"Erythrodiplax bromeliicola","2004","DD","Data Deficient"
"Erythrodiplax cauca","2009","DD","Data Deficient"
"Erythrodiplax diversa","2009","DD","Data Deficient"
"Erythrolamprus andinus","2016","DD","Data Deficient"
"Erythrolamprus problematicus","2015","DD","Data Deficient"
"Erythrolamprus problematicus","2010","DD","Data Deficient"
"Erythrolamprus pyburni","2017","DD","Data Deficient"
"Erythrolamprus pyburni","2010","DD","Data Deficient"
"Erythrolamprus subocularis","2016","DD","Data Deficient"
"Erythrolamprus vitti","2017","DD","Data Deficient"
"Erythromma yunnanensis","2009","DD","Data Deficient"
"Erythropitta meeki","2017","DD","Data Deficient"
"Erythropitta meeki","2016","DD","Data Deficient"
"Erythrotriorchis buergersi","2016","DD","Data Deficient"
"Erythrotriorchis buergersi","2012","DD","Data Deficient"
"Erythrotriorchis buergersi","2008","DD","Data Deficient"
"Erythrotriorchis buergersi","2004","DD","Data Deficient"
"Erythrotriorchis buergersi","2000","DD","Data Deficient"
"Erythrotriorchis buergersi","1996","DD","Data Deficient"
"Erythrotriorchis buergersi","1994","DD","Data Deficient"
"Erythrotriorchis buergersi","1988","LR/lc","Lower Risk/least concern"
"Esanpotamon namsom","2008","DD","Data Deficient"
"Esanthelphusa nani","2008","DD","Data Deficient"
"Esanthelphusa prolatus","2008","DD","Data Deficient"
"Esarcus besucheti","2017","DD","Data Deficient"
"Esarcus inexpectatus","2017","DD","Data Deficient"
"Esarcus iolensis","2017","DD","Data Deficient"
"Eschweilera longirachis","1998","DD","Data Deficient"
"Eschweilera longirachis","1998","E","Endangered"
"Eschweilera potaroensis","1998","DD","Data Deficient"
"Eschweilera potaroensis","1998","E","Endangered"
"Escobaria laredoi","2017","DD","Data Deficient"
"Escobaria laredoi","2013","DD","Data Deficient"
"Escobaria lloydii","2017","DD","Data Deficient"
"Escobaria lloydii","2013","DD","Data Deficient"
"Escobaria zilziana","2017","DD","Data Deficient"
"Escobaria zilziana","2013","DD","Data Deficient"
"Escualosa elongata","2017","DD","Data Deficient"
"Esme cyaneovittata","2011","DD","Data Deficient"
"Esme mudiensis","2011","DD","Data Deficient"
"Esomus longimanus","2012","DD","Data Deficient"
"Esomus longimanus","2009","NT","Near Threatened"
"Espadarana callistomma","2008","DD","Data Deficient"
"Espostoa superba","2017","DD","Data Deficient"
"Espostoa superba","2013","DD","Data Deficient"
"Estrilda nigriloris","2016","DD","Data Deficient"
"Estrilda nigriloris","2012","DD","Data Deficient"
"Estrilda nigriloris","2008","DD","Data Deficient"
"Estrilda nigriloris","2004","DD","Data Deficient"
"Estrilda nigriloris","2000","DD","Data Deficient"
"Estrilda nigriloris","1996","VU","Vulnerable"
"Estrilda nigriloris","1994","VU","Vulnerable"
"Estrilda nigriloris","1988","T","Threatened"
"Esymus alkani","2016","DD","Data Deficient"
"Esymus filitarsis","2016","DD","Data Deficient"
"Esymus fumigatulus","2016","DD","Data Deficient"
"Esymus ornatulus","2016","DD","Data Deficient"
"Esymus sicardi","2016","DD","Data Deficient"
"Etelis oculatus","2016","DD","Data Deficient"
"Ethadophis byrnei","2010","DD","Data Deficient"
"Ethadophis merenda","2010","DD","Data Deficient"
"Etheridgeum pulchrum","2012","DD","Data Deficient"
"Ethmidium maculatum","2010","DD","Data Deficient"
"Etmopterus brachyurus","2015","DD","Data Deficient"
"Etmopterus brachyurus","2009","DD","Data Deficient"
"Etmopterus bullisi","2006","DD","Data Deficient"
"Etmopterus burgessi","2009","DD","Data Deficient"
"Etmopterus carteri","2006","DD","Data Deficient"
"Etmopterus decacuspidatus","2009","DD","Data Deficient"
"Etmopterus litvinovi","2007","DD","Data Deficient"
"Etmopterus molleri","2015","DD","Data Deficient"
"Etmopterus molleri","2009","LC","Least Concern"
"Etmopterus perryi","2006","DD","Data Deficient"
"Etmopterus polli","2006","DD","Data Deficient"
"Etmopterus princeps","2006","DD","Data Deficient"
"Etmopterus pycnolepis","2007","DD","Data Deficient"
"Etmopterus splendidus","2009","DD","Data Deficient"
"Etmopterus unicolor","2009","DD","Data Deficient"
"Etropus delsmani","2015","DD","Data Deficient"
"Euastacus armatus","2010","DD","Data Deficient"
"Euastacus armatus","1996","VU","Vulnerable"
"Euastacus armatus","1994","I","Indeterminate"
"Eubalichthys caeruleoguttatus","2010","DD","Data Deficient"
"Eublepharis angramainyu","2009","DD","Data Deficient"
"Eucera codinai","2013","DD","Data Deficient"
"Eucera quilisi","2013","DD","Data Deficient"
"Eucobresia nivalis","2011","DD","Data Deficient"
"Euconulus callopisticus","2017","DD","Data Deficient"
"Euconulus praticola","2017","DD","Data Deficient"
"Eudaniela casanarensis","2008","DD","Data Deficient"
"Eudaniela pestai","2008","DD","Data Deficient"
"Eudiaptomus chappuisi","1996","DD","Data Deficient"
"Eudorcas rufina","2008","DD","Data Deficient"
"Eudorcas rufina","1996","EX","Extinct"
"Eudorcas rufina","1994","Ex","Extinct"
"Eugenia jutiapensis","1998","DD","Data Deficient"
"Eugenia myriantha","1998","DD","Data Deficient"
"Eugenia myriantha","1998","V","Vulnerable"
"Eugenia pachychlamys","1998","DD","Data Deficient"
"Eugenia praestigiosa","1998","DD","Data Deficient"
"Eugenia praestigiosa","1998","V","Vulnerable"
"Eugenia rostadonis","1998","DD","Data Deficient"
"Eugenia rostadonis","1998","V","Vulnerable"
"Eugenia salamancana","1998","DD","Data Deficient"
"Eugenia salamancana","1998","V","Vulnerable"
"Eugenia zeyheri","1998","DD","Data Deficient"
"Eugenia zeyheri","1998","R","Rare"
"Eugerres periche","2010","DD","Data Deficient"
"Euglesa gurvichi","2011","DD","Data Deficient"
"Euglesa mongolica","2011","DD","Data Deficient"
"Eugnathogobius microps","2009","DD","Data Deficient"
"Euhadra murayamai","1996","DD","Data Deficient"
"Euhadra nachicola","1996","DD","Data Deficient"
"Euhadra sadoensis","1996","DD","Data Deficient"
"Euheptaulacus nemethi","2016","DD","Data Deficient"
"Eulophia ecristata","2015","DD","Data Deficient"
"Eulophia parilamellata","2013","DD","Data Deficient"
"Eumicrotremus barbatus","2010","DD","Data Deficient"
"Eumops maurus","2016","DD","Data Deficient"
"Eumops maurus","2008","DD","Data Deficient"
"Eumops maurus","1996","VU","Vulnerable"
"Eumops wilsoni","2016","DD","Data Deficient"
"Eunectes deschauenseei","2010","DD","Data Deficient"
"Euneomys chinchilloides","2008","DD","Data Deficient"
"Euneomys chinchilloides","1996","LR/lc","Lower Risk/least concern"
"Euneomys fossor","2008","DD","Data Deficient"
"Eunephrops bairdii","2011","DD","Data Deficient"
"Eunephrops luckhursti","2011","DD","Data Deficient"
"Eunephrops manningi","2011","DD","Data Deficient"
"Eunice viridis","1996","DD","Data Deficient"
"Eunice viridis","1994","K","Insufficiently Known"
"Eunice viridis","1990","K","Insufficiently Known"
"Eunice viridis","1988","K","Insufficiently Known"
"Eunice viridis","1986","K","Insufficiently Known"
"Euoniticellus perniger","2013","DD","Data Deficient"
"Euonthophagus maindroni","2013","DD","Data Deficient"
"Eupera moquiniana","2011","DD","Data Deficient"
"Eupera triangulum","2012","DD","Data Deficient"
"Euphaea hirta","2011","DD","Data Deficient"
"Euphaedra plantroui","2011","DD","Data Deficient"
"Euphlyctis ghoshi","2004","DD","Data Deficient"
"Euphorbia bruntii","2014","DD","Data Deficient"
"Euphorbia caput-aureum","2004","DD","Data Deficient"
"Euphorbia exilispina","2013","DD","Data Deficient"
"Euphorbia fuscolanata","2013","DD","Data Deficient"
"Euphorbia galapageia","2014","DD","Data Deficient"
"Euphorbia hexadenia","2004","DD","Data Deficient"
"Euphorbia leptoclada","2004","DD","Data Deficient"
"Euphorbia mainiana","2004","DD","Data Deficient"
"Euphorbia milii","2004","DD","Data Deficient"
"Euphorbia neobosseri","2004","DD","Data Deficient"
"Euphorbia ramofraga","2004","DD","Data Deficient"
"Euphorbia razafinjohanyi","2004","DD","Data Deficient"
"Euphorbia schweinfurthii","2004","DD","Data Deficient"
"Euphorbia stapfii","2013","DD","Data Deficient"
"Euphorbia tardieuana","2004","DD","Data Deficient"
"Euphydryas maturna","1996","DD","Data Deficient"
"Euphydryas maturna","1994","E","Endangered"
"Euphydryas maturna","1990","E","Endangered"
"Euphydryas maturna","1988","E","Endangered"
"Euphydryas maturna","1986","E","Endangered"
"Euprotomicroides zantedeschia","2009","DD","Data Deficient"
"Euprotomicroides zantedeschia","2006","DD","Data Deficient"
"Euprotomicroides zantedeschia","2004","DD","Data Deficient"
"Euprymna albatrossae","2012","DD","Data Deficient"
"Euprymna berryi","2012","DD","Data Deficient"
"Euprymna hoylei","2012","DD","Data Deficient"
"Euprymna hyllebergi","2012","DD","Data Deficient"
"Euprymna morsei","2012","DD","Data Deficient"
"Euprymna penares","2012","DD","Data Deficient"
"Euprymna phenax","2012","DD","Data Deficient"
"Euprymna scolopes","2012","DD","Data Deficient"
"Euprymna stenodactyla","2012","DD","Data Deficient"
"Euprymna tasmanica","2012","DD","Data Deficient"
"Eupsophus septentrionalis","2010","DD","Data Deficient"
"Eupsophus septentrionalis","2008","DD","Data Deficient"
"Eurolophosaurus amathites","2010","DD","Data Deficient"
"Euroscaptor parvidens","2016","DD","Data Deficient"
"Euroscaptor parvidens","2008","DD","Data Deficient"
"Euroscaptor parvidens","1996","CR","Critically Endangered"
"Euroscaptor subanura","2016","DD","Data Deficient"
"Eurycea chamberlaini","2004","DD","Data Deficient"
"Eurycea pterophila","2004","DD","Data Deficient"
"Eurycea robusta","2004","DD","Data Deficient"
"Eurycea troglodytes","2004","DD","Data Deficient"
"Euryoryzomys emmonsae","2008","DD","Data Deficient"
"Euryrhynchoides holthuisi","2013","DD","Data Deficient"
"Euryrhynchus tomasi","2013","DD","Data Deficient"
"Eurysticta reevesi","2009","DD","Data Deficient"
"Euspondylus oreades","2017","DD","Data Deficient"
"Euspondylus rahmi","2016","DD","Data Deficient"
"Euspondylus simonsii","2017","DD","Data Deficient"
"Eussoia leptodonta","2010","DD","Data Deficient"
"Eussoia leptodonta","2007","DD","Data Deficient"
"Eustomias acinosus","2015","DD","Data Deficient"
"Eustomias braueri","2015","DD","Data Deficient"
"Eustomias contiguus","2015","DD","Data Deficient"
"Eustomias dinema","2010","DD","Data Deficient"
"Eustomias insularum","2015","DD","Data Deficient"
"Eustomias monoclonoides","2015","DD","Data Deficient"
"Eustomias patulus","2015","DD","Data Deficient"
"Eustomias polyaster","2015","DD","Data Deficient"
"Eustomias tenisoni","2015","DD","Data Deficient"
"Eustomias tetranema","2015","DD","Data Deficient"
"Eusynthemis barbarae","2017","DD","Data Deficient"
"Eusynthemis netta","2009","DD","Data Deficient"
"Eusynthemis tenera","2017","DD","Data Deficient"
"Eusynthemis ursa","2017","DD","Data Deficient"
"Eusynthemis ursula","2009","DD","Data Deficient"
"Eutelichthys leptochirus","2011","DD","Data Deficient"
"Euthore inlactea","2016","DD","Data Deficient"
"Euthore leroii","2016","DD","Data Deficient"
"Euthore mirabilis","2016","DD","Data Deficient"
"Euthore mirabilis","2009","DD","Data Deficient"
"Euthygomphus fujianensis","2017","DD","Data Deficient"
"Euthygomphus fujianensis","2009","DD","Data Deficient"
"Euthygomphus yunnanensis","2017","DD","Data Deficient"
"Euthygomphus yunnanensis","2013","DD","Data Deficient"
"Eutrachelophis steinbachi","2016","DD","Data Deficient"
"Eutropiichthys goongwaree","2011","DD","Data Deficient"
"Eutropiichthys salweenensis","2012","DD","Data Deficient"
"Eutropis englei","2009","DD","Data Deficient"
"Eutropis gansi","2013","DD","Data Deficient"
"Eutropis innotata","2013","DD","Data Deficient"
"Evermannia erici","2010","DD","Data Deficient"
"Evermannia longipinnis","2010","DD","Data Deficient"
"Evermannia panamensis","2010","DD","Data Deficient"
"Evermannichthys silus","2015","DD","Data Deficient"
"Eviota herrei","2016","DD","Data Deficient"
"Excoecaria indica","2010","DD","Data Deficient"
"Exerodonta abdivita","2004","DD","Data Deficient"
"Exerodonta bivocata","2004","DD","Data Deficient"
"Exilisciurus exilis","2016","DD","Data Deficient"
"Exilisciurus exilis","2008","DD","Data Deficient"
"Exilisciurus exilis","1996","LR/lc","Lower Risk/least concern"
"Eximiorhagada asperrima","1996","DD","Data Deficient"
"Eximiorhagada asperrima","1994","K","Insufficiently Known"
"Exocoetus peruvianus","2010","DD","Data Deficient"
"Exopalaemon mani","2013","DD","Data Deficient"
"Exopalaemon xinjiangensis","2013","DD","Data Deficient"
"Exostoma barakensis","2010","DD","Data Deficient"
"Exostoma berdmorei","2012","DD","Data Deficient"
"Exostoma stuarti","2010","DD","Data Deficient"
"Exostoma vinciguerrae","2010","DD","Data Deficient"
"Eyprepocnemis burtti","2014","DD","Data Deficient"
"Eyprepocnemis reducta","2014","DD","Data Deficient"
"Eyriesia eyriesi","2011","DD","Data Deficient"
"Fagonia mayana","2017","DD","Data Deficient"
"Fagraea carstensensis","1998","DD","Data Deficient"
"Fallicambarus burrisi","2010","DD","Data Deficient"
"Fallicambarus burrisi","1996","VU","Vulnerable"
"Fallicambarus dissitus","2010","DD","Data Deficient"
"Fallicambarus tenuis","2016","DD","Data Deficient"
"Fallicambarus tenuis","2010","DD","Data Deficient"
"Falniowskia neglectissima","1996","LR/nt","Lower Risk/near threatened"
"Falsipyrgula bakhtarana","2011","DD","Data Deficient"
"Falsistrellus mordax","2016","DD","Data Deficient"
"Falsistrellus mordax","2008","DD","Data Deficient"
"Falsistrellus mordax","1996","LR/nt","Lower Risk/near threatened"
"Falsistrellus petersi","2016","DD","Data Deficient"
"Falsistrellus petersi","2008","DD","Data Deficient"
"Falsistrellus petersi","1996","LR/lc","Lower Risk/least concern"
"Fargesia albocerea","2014","DD","Data Deficient"
"Fargesia exposita","2014","DD","Data Deficient"
"Fargesia mairei","2013","DD","Data Deficient"
"Farlowella altocorpus","2016","DD","Data Deficient"
"Farlowella gracilis","2016","DD","Data Deficient"
"Farlowella yarigui","2016","DD","Data Deficient"
"Favia leptophylla","2008","DD","Data Deficient"
"Fejervarya brevipalmata","2016","DD","Data Deficient"
"Fejervarya brevipalmata","2009","DD","Data Deficient"
"Fejervarya moodiei","2004","DD","Data Deficient"
"Fejervarya multistriata","2004","DD","Data Deficient"
"Fejervarya mysorensis","2016","DD","Data Deficient"
"Fejervarya mysorensis","2004","DD","Data Deficient"
"Fejervarya parambikulamana","2016","DD","Data Deficient"
"Fejervarya parambikulamana","2004","DD","Data Deficient"
"Fejervarya pulla","2004","DD","Data Deficient"
"Fejervarya raja","2004","DD","Data Deficient"
"Fejervarya sauriceps","2016","DD","Data Deficient"
"Fejervarya sauriceps","2004","DD","Data Deficient"
"Fejervarya schlueteri","2004","DD","Data Deficient"
"Felipponea iheringi","2011","DD","Data Deficient"
"Fenestraja atripinna","2009","DD","Data Deficient"
"Fenestraja cubensis","2009","DD","Data Deficient"
"Fenestraja ishiyamai","2009","DD","Data Deficient"
"Fenestraja maceachrani","2009","DD","Data Deficient"
"Fenestraja mamillidens","2009","DD","Data Deficient"
"Fenestraja plutonia","2009","DD","Data Deficient"
"Fenestraja sibogae","2009","DD","Data Deficient"
"Fenestraja sinusmexicanus","2009","DD","Data Deficient"
"Feresa attenuata","2008","DD","Data Deficient"
"Feresa attenuata","1996","DD","Data Deficient"
"Feresa attenuata","1994","K","Insufficiently Known"
"Ferocactus schwarzii","2017","DD","Data Deficient"
"Ferocactus schwarzii","2013","DD","Data Deficient"
"Ferrissia beaui","2011","DD","Data Deficient"
"Ferrissia burnupi","2007","DD","Data Deficient"
"Ferrissia cawstoni","2007","DD","Data Deficient"
"Ferrissia ceylanica","2010","DD","Data Deficient"
"Ferrissia clifdeni","2010","DD","Data Deficient"
"Ferrissia clifdeni","2007","DD","Data Deficient"
"Ferrissia connollyi","2010","DD","Data Deficient"
"Ferrissia connollyi","2007","DD","Data Deficient"
"Ferrissia farquhari","2007","DD","Data Deficient"
"Ferrissia fontinalis","2010","DD","Data Deficient"
