"name","result.year","result.code","result.category"
"Branta ruficollis","2007","EN","Endangered"
"Branta ruficollis","2006","VU","Vulnerable"
"Branta ruficollis","2004","VU","Vulnerable"
"Branta ruficollis","2000","VU","Vulnerable"
"Branta ruficollis","1996","VU","Vulnerable"
"Branta ruficollis","1994","VU","Vulnerable"
"Branta ruficollis","1988","T","Threatened"
"Branta sandvicensis","2017","VU","Vulnerable"
"Branta sandvicensis","2016","VU","Vulnerable"
"Branta sandvicensis","2012","VU","Vulnerable"
"Branta sandvicensis","2008","VU","Vulnerable"
"Branta sandvicensis","2007","VU","Vulnerable"
"Branta sandvicensis","2004","VU","Vulnerable"
"Branta sandvicensis","2000","VU","Vulnerable"
"Branta sandvicensis","1996","VU","Vulnerable"
"Branta sandvicensis","1994","VU","Vulnerable"
"Branta sandvicensis","1988","T","Threatened"
"Brasilicereus estevesii","2017","VU","Vulnerable"
"Brasilicereus estevesii","2013","VU","Vulnerable"
"Brasilicereus markgrafii","2017","VU","Vulnerable"
"Brasilicereus markgrafii","2013","VU","Vulnerable"
"Brasilicereus markgrafii","2002","EN","Endangered"
"Brassaiopsis minor","1998","V","Vulnerable"
"Brassaiopsis minor","1998","VU","Vulnerable"
"Brassaiopsis simplex","1998","V","Vulnerable"
"Brassaiopsis simplex","1998","VU","Vulnerable"
"Brassica glabrescens","2011","VU","Vulnerable"
"Brennania belkini","1996","VU","Vulnerable"
"Brennania belkini","1994","E","Endangered"
"Brennania belkini","1990","E","Endangered"
"Brennania belkini","1988","E","Endangered"
"Brennania belkini","1986","E","Endangered"
