"name","result.year","result.code","result.category"
"Dipterocarpus fagineus","1998","nt","Not Threatened"
"Dipterocarpus fusiformis","1998","CR","Critically Endangered"
"Dipterocarpus glabrigemmatus","1998","CR","Critically Endangered"
"Dipterocarpus glandulosus","1998","CR","Critically Endangered"
"Dipterocarpus glandulosus","1998","E","Endangered"
"Dipterocarpus globosus","1998","CR","Critically Endangered"
"Dipterocarpus hispidus","1998","CR","Critically Endangered"
"Dipterocarpus hispidus","1998","V","Vulnerable"
"Dipterocarpus insignis","1998","CR","Critically Endangered"
"Dipterocarpus insignis","1998","E","Endangered"
"Dipterocarpus kunstleri","1998","CR","Critically Endangered"
"Dipterocarpus kunstleri","1998","nt","Not Threatened"
"Dipterocarpus lamellatus","1998","CR","Critically Endangered"
"Dipterocarpus lamellatus","1998","I","Indeterminate"
"Dipterocarpus littoralis","1998","CR","Critically Endangered"
"Dipterocarpus littoralis","1998","I","Indeterminate"
"Dipterocarpus lowii","1998","CR","Critically Endangered"
"Dipterocarpus lowii","1998","nt","Not Threatened"
"Dipterocarpus perakensis","1998","CR","Critically Endangered"
"Dipterocarpus perakensis","1998","I","Indeterminate"
"Dipterocarpus rigidus","1998","CR","Critically Endangered"
"Dipterocarpus rigidus","1998","nt","Not Threatened"
"Dipterocarpus rotundifolius","1998","CR","Critically Endangered"
"Dipterocarpus rotundifolius","1998","V","Vulnerable"
"Dipterocarpus semivestitus","1998","CR","Critically Endangered"
"Dipterocarpus tempehes","1998","CR","Critically Endangered"
"Dipterocarpus validus","1998","CR","Critically Endangered"
"Dipterocarpus validus","1998","nt","Not Threatened"
"Dipturus batis","2006","CR","Critically Endangered"
"Dipturus batis","2000","EN","Endangered"
"Dipturus confusus","2016","CR","Critically Endangered"
"Dischistocalyx rivularis","2014","CR","Critically Endangered"
"Discocactus cangaensis","2013","CR","Critically Endangered"
"Discocactus hartmannii","2013","CR","Critically Endangered"
"Discocactus petr-halfari","2013","CR","Critically Endangered"
"Discocactus subterraneo-proliferans","2013","CR","Critically Endangered"
"Discula bulverii","2011","CR","Critically Endangered"
"Discula bulverii","1996","EN","Endangered"
"Discula bulverii","1994","V","Vulnerable"
"Discula lyelliana","2011","CR","Critically Endangered"
"Discula lyelliana","1996","CR","Critically Endangered"
"Discula lyelliana","1994","Ex?","Extinct?"
"Discula tabellata","1996","EN","Endangered"
"Discula tabellata","1994","V","Vulnerable"
"Discula tabellata","1990","V","Vulnerable"
"Discula tabellata","1988","V","Vulnerable"
"Discula tabellata","1986","V","Vulnerable"
"Discula tabellata","1983","V","Vulnerable"
"Discula testudinalis","1996","CR","Critically Endangered"
"Discula testudinalis","1994","E","Endangered"
"Discula testudinalis","1990","V","Vulnerable"
"Discula testudinalis","1988","V","Vulnerable"
"Discula testudinalis","1986","V","Vulnerable"
"Discula testudinalis","1983","V","Vulnerable"
"Discula tetrica","1996","CR","Critically Endangered"
"Discula tetrica","1994","Ex?","Extinct?"
"Disparoneura ramajana","2006","CR","Critically Endangered"
"Disperis bosseri","2015","CR","Critically Endangered"
"Disperis ciliata","2015","CR","Critically Endangered"
"Disperis egregia","2013","CR","Critically Endangered"
"Dissotis longisepala","2017","CR","Critically Endangered"
"Ditaxis macrantha","2004","CR","Critically Endangered"
"Diuris byronensis","2013","CR","Critically Endangered"
"Dobsonia chapmani","2008","CR","Critically Endangered"
"Dobsonia chapmani","2006","CR","Critically Endangered"
"Dobsonia chapmani","1996","EX","Extinct"
"Dobsonia chapmani","1994","Ex?","Extinct?"
"Dobsonia chapmani","1990","Ex?","Extinct?"
"Dobsonia chapmani","1988","Ex?","Extinct?"
"Dombeya acutangula","2000","CR","Critically Endangered"
"Dombeya ledermannii","2000","CR","Critically Endangered"
"Donus multifidus","2017","CR","Critically Endangered"
"Doratogonus major","2006","CR","Critically Endangered"
"Dorcopsis atrata","2016","CR","Critically Endangered"
"Dorcopsis atrata","2008","CR","Critically Endangered"
"Dorcopsis atrata","1996","EN","Endangered"
"Dorcopsis atrata","1994","V","Vulnerable"
"Dorcopsis atrata","1990","R","Rare"
"Dorcopsis atrata","1988","R","Rare"
"Dorcopsis atrata","1986","R","Rare"
"Dorcopsis atrata","1982","R","Rare"
"Dorstenia bicaudata","2013","CR","Critically Endangered"
"Doryopteris angelica","2015","CR","Critically Endangered"
"Dovyalis cameroonensis","2017","CR","Critically Endangered"
"Draba ecuadoriana","2003","CR","Critically Endangered"
"Draba narmanensis","2014","CR","Critically Endangered"
"Draba violacea","2003","CR","Critically Endangered"
"Dracontomelon macrocarpum","2004","CR","Critically Endangered"
"Draparnaudia anniae","1996","CR","Critically Endangered"
"Draparnaudia subnecata","1996","CR","Critically Endangered"
"Dreissena caspia","2011","CR","Critically Endangered"
"Drepanolejeunea senticosa","2000","CR","Critically Endangered"
"Drepanosticta adami","2006","CR","Critically Endangered"
"Drepanosticta austeni","2006","CR","Critically Endangered"
"Drepanosticta hilaris","2009","CR","Critically Endangered"
"Drepanosticta hilaris","2006","CR","Critically Endangered"
"Drepanosticta montana","2006","CR","Critically Endangered"
"Drepanosticta submontana","2006","CR","Critically Endangered"
"Dromus dromas","1996","CR","Critically Endangered"
"Dromus dromas","1994","V","Vulnerable"
"Dromus dromas","1990","E","Endangered"
"Dromus dromas","1988","E","Endangered"
"Dromus dromas","1986","E","Endangered"
"Drosera insolita","2010","CR","Critically Endangered"
"Drosera katangensis","2010","CR","Critically Endangered"
"Drymaria monticola","2015","CR","Critically Endangered"
"Drymaria monticola","2000","VU","Vulnerable"
"Drymoluber apurimacensis","2016","CR","Critically Endangered"
"Drymophloeus samoensis","1998","CR","Critically Endangered"
"Dryobalanops fusca","1998","CR","Critically Endangered"
"Dryobalanops keithii","1998","CR","Critically Endangered"
"Dryococelus australis","2017","CR","Critically Endangered"
"Dryococelus australis","2002","CR","Critically Endangered"
"Dryococelus australis","1996","EX","Extinct"
"Dryococelus australis","1994","Ex?","Extinct?"
"Dryococelus australis","1990","Ex","Extinct"
"Dryococelus australis","1988","Ex","Extinct"
"Dryococelus australis","1986","Ex","Extinct"
"Dryococelus australis","1983","E","Endangered"
"Dryophytes bocourti","2017","CR","Critically Endangered"
"Dryophytes bocourti","2004","CR","Critically Endangered"
"Dryopteris cognata","2016","CR","Critically Endangered"
"Drypetes riseleyi","2011","CR","Critically Endangered"
"Drypetes riseleyi","1998","CR","Critically Endangered"
"Drypetes riseleyi","1998","V","Vulnerable"
"Drypetes tessmanniana","2000","CR","Critically Endangered"
"Dubautia herbstobatae","2016","CR","Critically Endangered"
"Dubautia kalalauensis","2016","CR","Critically Endangered"
"Dubautia kenwoodii","2016","CR","Critically Endangered"
"Dubautia latifolia","2016","CR","Critically Endangered"
"Dubautia pauciflorula","2016","CR","Critically Endangered"
"Duellmanohyla salvavida","2004","CR","Critically Endangered"
"Duguetia peruviana","2003","CR","Critically Endangered"
"Duguetia peruviana","1998","DD","Data Deficient"
"Dupontia levensonia","2009","CR","Critically Endangered"
"Duttaphrynus sumatranus","2004","CR","Critically Endangered"
"Duvaliandra dioscoridis","2004","CR","Critically Endangered"
"Dypsis albofarinosa","2012","CR","Critically Endangered"
"Dypsis ambanjae","2012","CR","Critically Endangered"
"Dypsis ambanjae","1998","CR","Critically Endangered"
"Dypsis ambanjae","1998","Ex/E","Extinct/Endangered"
"Dypsis ambositrae","2012","CR","Critically Endangered"
"Dypsis ambositrae","1998","CR","Critically Endangered"
"Dypsis ambositrae","1998","E","Endangered"
"Dypsis ampasindavae","2012","CR","Critically Endangered"
"Dypsis ampasindavae","1998","E","Endangered"
"Dypsis ampasindavae","1998","EN","Endangered"
"Dypsis andilamenensis","2012","CR","Critically Endangered"
"Dypsis anjae","2012","CR","Critically Endangered"
"Dypsis antanambensis","2012","CR","Critically Endangered"
"Dypsis antanambensis","1998","E","Endangered"
"Dypsis antanambensis","1998","EN","Endangered"
"Dypsis aquatilis","2017","CR","Critically Endangered"
"Dypsis aquatilis","2012","CR","Critically Endangered"
"Dypsis aquatilis","1998","I","Indeterminate"
"Dypsis arenarum","2012","CR","Critically Endangered"
"Dypsis arenarum","1998","CR","Critically Endangered"
"Dypsis arenarum","1998","E","Endangered"
"Dypsis basilonga","2012","CR","Critically Endangered"
"Dypsis basilonga","1998","E","Endangered"
"Dypsis basilonga","1998","EN","Endangered"
"Dypsis beentjei","2012","CR","Critically Endangered"
"Dypsis beentjei","1998","E","Endangered"
"Dypsis brevicaulis","2012","CR","Critically Endangered"
"Dypsis brevicaulis","1998","E","Endangered"
"Dypsis brittiana","2012","CR","Critically Endangered"
"Dypsis canaliculata","2012","CR","Critically Endangered"
"Dypsis canaliculata","1998","CR","Critically Endangered"
"Dypsis canaliculata","1998","Ex/E","Extinct/Endangered"
"Dypsis carlsmithii","2012","CR","Critically Endangered"
"Dypsis caudata","2012","CR","Critically Endangered"
"Dypsis caudata","1998","E","Endangered"
"Dypsis cookei","2012","CR","Critically Endangered"
"Dypsis cookei","1998","E","Endangered"
"Dypsis digitata","2012","CR","Critically Endangered"
"Dypsis digitata","1998","E","Endangered"
"Dypsis dracaenoides","2012","CR","Critically Endangered"
"Dypsis elegans","2012","CR","Critically Endangered"
"Dypsis elegans","1998","E","Endangered"
"Dypsis gronophyllum","2012","CR","Critically Endangered"
"Dypsis hovomantsina","2012","CR","Critically Endangered"
"Dypsis hovomantsina","1998","CR","Critically Endangered"
"Dypsis hovomantsina","1998","E","Endangered"
"Dypsis humilis","2012","CR","Critically Endangered"
"Dypsis ifanadianae","2012","CR","Critically Endangered"
"Dypsis ifanadianae","1998","CR","Critically Endangered"
"Dypsis ifanadianae","1998","E","Endangered"
"Dypsis intermedia","2012","CR","Critically Endangered"
"Dypsis intermedia","1998","CR","Critically Endangered"
"Dypsis intermedia","1998","E","Endangered"
"Dypsis interrupta","2012","CR","Critically Endangered"
"Dypsis interrupta","1998","CR","Critically Endangered"
"Dypsis interrupta","1998","E","Endangered"
"Dypsis jeremiei","2012","CR","Critically Endangered"
"Dypsis laevis","2012","CR","Critically Endangered"
"Dypsis laevis","1998","E","Endangered"
"Dypsis lanuginosa","2012","CR","Critically Endangered"
"Dypsis lanuginosa","1998","Ex/E","Extinct/Endangered"
"Dypsis leptocheilos","2012","CR","Critically Endangered"
"Dypsis mahia","2012","CR","Critically Endangered"
"Dypsis mahia","1998","E","Endangered"
"Dypsis mangorensis","2012","CR","Critically Endangered"
"Dypsis mangorensis","1998","CR","Critically Endangered"
"Dypsis mangorensis","1998","E","Endangered"
"Dypsis metallica","2012","CR","Critically Endangered"
"Dypsis nauseosa","2012","CR","Critically Endangered"
"Dypsis nauseosa","1998","CR","Critically Endangered"
"Dypsis nauseosa","1998","E","Endangered"
"Dypsis nossibensis","2012","CR","Critically Endangered"
"Dypsis nossibensis","1998","CR","Critically Endangered"
"Dypsis nossibensis","1998","E","Endangered"
"Dypsis oropedionis","2012","CR","Critically Endangered"
"Dypsis oropedionis","1998","CR","Critically Endangered"
"Dypsis oropedionis","1998","E","Endangered"
"Dypsis ovobontsira","2012","CR","Critically Endangered"
"Dypsis ovobontsira","1998","CR","Critically Endangered"
"Dypsis ovobontsira","1998","E","Endangered"
"Dypsis pervillei","2012","CR","Critically Endangered"
"Dypsis pervillei","1998","Ex/E","Extinct/Endangered"
"Dypsis pulchella","2012","CR","Critically Endangered"
"Dypsis pulchella","1998","Ex/E","Extinct/Endangered"
"Dypsis pumila","2012","CR","Critically Endangered"
"Dypsis pumila","1998","V","Vulnerable"
"Dypsis rakotonasoloi","2012","CR","Critically Endangered"
"Dypsis ramentacea","2012","CR","Critically Endangered"
"Dypsis ramentacea","1998","E","Endangered"
"Dypsis reflexa","2012","CR","Critically Endangered"
"Dypsis remotiflora","2012","CR","Critically Endangered"
"Dypsis remotiflora","1998","Ex/E","Extinct/Endangered"
"Dypsis robusta","2012","CR","Critically Endangered"
"Dypsis sahanofensis","2012","CR","Critically Endangered"
"Dypsis sahanofensis","1998","E","Endangered"
"Dypsis sahanofensis","1998","EN","Endangered"
"Dypsis sancta","2012","CR","Critically Endangered"
"Dypsis sanctaemariae","2012","CR","Critically Endangered"
"Dypsis sanctaemariae","1998","E","Endangered"
"Dypsis scandens","2012","CR","Critically Endangered"
"Dypsis scandens","1998","E","Endangered"
"Dypsis singularis","2012","CR","Critically Endangered"
"Dypsis singularis","1998","CR","Critically Endangered"
"Dypsis singularis","1998","E","Endangered"
"Dypsis tanalensis","2012","CR","Critically Endangered"
"Dypsis tanalensis","1998","Ex/E","Extinct/Endangered"
"Dypsis tokoravina","2012","CR","Critically Endangered"
"Dypsis tokoravina","1998","E","Endangered"
"Dypsis trapezoidea","2012","CR","Critically Endangered"
"Dypsis trapezoidea","1998","E","Endangered"
"Dypsis vonitrandambo","2012","CR","Critically Endangered"
"Dysoxylum pachypodum","1998","CR","Critically Endangered"
"Dysoxylum pachypodum","1998","E","Endangered"
"Dysoxylum peerisi","1998","CR","Critically Endangered"
"Dysoxylum peerisi","1998","E","Endangered"
"Echinocereus nivosus","2013","CR","Critically Endangered"
"Echinopsis walteri","2013","CR","Critically Endangered"
"Echinotriton chinhaiensis","2004","CR","Critically Endangered"
"Echium acanthocarpum","2006","CR","Critically Endangered"
"Echium acanthocarpum","1998","V","Vulnerable"
"Echium handiense","2006","CR","Critically Endangered"
"Echium handiense","1998","V","Vulnerable"
"Echo maxima","2011","CR","Critically Endangered"
"Ecnomiohyla echinata","2004","CR","Critically Endangered"
"Ecnomiohyla rabborum","2009","CR","Critically Endangered"
"Ecnomiohyla salvaje","2004","CR","Critically Endangered"
"Ecnomiohyla valancifer","2004","CR","Critically Endangered"
"Edoneus atheatus","2013","CR","Critically Endangered"
"Egletes humifusa","2003","CR","Critically Endangered"
"Elaeocarpus bojeri","1998","CR","Critically Endangered"
"Elaeocarpus bojeri","1998","E","Endangered"
"Elaeocarpus gaussenii","1998","CR","Critically Endangered"
"Elaeocarpus gaussenii","1998","R","Rare"
"Elaeocarpus integrifolius","2000","CR","Critically Endangered"
"Elaeocarpus integrifolius","1998","CR","Critically Endangered"
"Elaeocarpus integrifolius","1998","E","Endangered"
"Elaphandra retroflexa","2003","CR","Critically Endangered"
"Elaphoglossum actinolepis","2003","CR","Critically Endangered"
"Elaphoglossum angamarcanum","2003","CR","Critically Endangered"
"Elaphoglossum bonapartii","2003","CR","Critically Endangered"
"Elaphoglossum chodatii","2003","CR","Critically Endangered"
"Elaphoglossum christii","2003","CR","Critically Endangered"
"Elaphoglossum cladotrichium","2003","CR","Critically Endangered"
"Elaphoglossum corazonense","2003","CR","Critically Endangered"
"Elaphoglossum dimorphum","2016","CR","Critically Endangered"
"Elaphoglossum dimorphum","2004","CR","Critically Endangered"
"Elaphoglossum gossypinum","2003","CR","Critically Endangered"
"Elaphoglossum gracilipes","2003","CR","Critically Endangered"
"Elaphoglossum jamesonii","2003","CR","Critically Endangered"
"Elaphoglossum longissimum","2003","CR","Critically Endangered"
"Elaphoglossum nervosum","2016","CR","Critically Endangered"
"Elaphoglossum nervosum","2004","EN","Endangered"
"Elaphoglossum pellucidum","2003","CR","Critically Endangered"
"Elaphoglossum polytrichum","2003","CR","Critically Endangered"
"Elaphoglossum pteropodum","2003","CR","Critically Endangered"
"Elaphoglossum sodiroi","2003","CR","Critically Endangered"
"Elaphoglossum sprucei","2003","CR","Critically Endangered"
"Elaphoglossum trichophorum","2003","CR","Critically Endangered"
"Elaphrus viridis","1996","CR","Critically Endangered"
"Elaphrus viridis","1994","V","Vulnerable"
"Elaphrus viridis","1990","V","Vulnerable"
"Elaphrus viridis","1988","V","Vulnerable"
"Elaphrus viridis","1986","V","Vulnerable"
"Elaphrus viridis","1983","V","Vulnerable"
"Elassoma alabamae","2014","CR","Critically Endangered"
"Elattoneura lapidaria","2017","CR","Critically Endangered"
"Elattoneura leucostigma","2009","CR","Critically Endangered"
"Elattoneura leucostigma","2006","CR","Critically Endangered"
"Elattoneura pluotae","2010","CR","Critically Endangered"
"Elattoneura pluotae","2009","CR","Critically Endangered"
"Electrolux addisoni","2009","CR","Critically Endangered"
"Eleocharis lepta","2013","CR","Critically Endangered"
"Eleutherodactylus albipes","2004","CR","Critically Endangered"
"Eleutherodactylus amadeus","2004","CR","Critically Endangered"
"Eleutherodactylus apostates","2010","CR","Critically Endangered"
"Eleutherodactylus apostates","2004","CR","Critically Endangered"
"Eleutherodactylus bakeri","2004","CR","Critically Endangered"
"Eleutherodactylus bartonsmithi","2004","CR","Critically Endangered"
"Eleutherodactylus blairhedgesi","2004","CR","Critically Endangered"
"Eleutherodactylus bresslerae","2004","CR","Critically Endangered"
"Eleutherodactylus brevirostris","2010","CR","Critically Endangered"
"Eleutherodactylus brevirostris","2004","CR","Critically Endangered"
"Eleutherodactylus caribe","2010","CR","Critically Endangered"
"Eleutherodactylus caribe","2004","CR","Critically Endangered"
"Eleutherodactylus cavernicola","2010","CR","Critically Endangered"
"Eleutherodactylus cavernicola","2004","CR","Critically Endangered"
"Eleutherodactylus cavernicola","1996","VU","Vulnerable"
"Eleutherodactylus cavernicola","1994","I","Indeterminate"
"Eleutherodactylus chlorophenax","2004","CR","Critically Endangered"
"Eleutherodactylus corona","2004","CR","Critically Endangered"
"Eleutherodactylus cubanus","2004","CR","Critically Endangered"
"Eleutherodactylus darlingtoni","2010","CR","Critically Endangered"
"Eleutherodactylus darlingtoni","2004","CR","Critically Endangered"
"Eleutherodactylus dixoni","2004","CR","Critically Endangered"
"Eleutherodactylus dolomedes","2004","CR","Critically Endangered"
"Eleutherodactylus eneidae","2010","CR","Critically Endangered"
"Eleutherodactylus eneidae","2008","CR","Critically Endangered"
"Eleutherodactylus eneidae","2004","CR","Critically Endangered"
"Eleutherodactylus eneidae","1996","DD","Data Deficient"
"Eleutherodactylus eunaster","2010","CR","Critically Endangered"
"Eleutherodactylus eunaster","2004","CR","Critically Endangered"
"Eleutherodactylus fowleri","2004","CR","Critically Endangered"
"Eleutherodactylus furcyensis","2010","CR","Critically Endangered"
"Eleutherodactylus furcyensis","2004","CR","Critically Endangered"
"Eleutherodactylus fuscus","2010","CR","Critically Endangered"
"Eleutherodactylus fuscus","2004","CR","Critically Endangered"
"Eleutherodactylus fuscus","1996","VU","Vulnerable"
"Eleutherodactylus fuscus","1994","R","Rare"
"Eleutherodactylus glandulifer","2010","CR","Critically Endangered"
"Eleutherodactylus glandulifer","2004","CR","Critically Endangered"
"Eleutherodactylus glanduliferoides","2010","CR","Critically Endangered"
"Eleutherodactylus glanduliferoides","2004","CR","Critically Endangered"
"Eleutherodactylus grandis","2004","CR","Critically Endangered"
"Eleutherodactylus griphus","2004","CR","Critically Endangered"
"Eleutherodactylus iberia","2004","CR","Critically Endangered"
"Eleutherodactylus jasperi","2010","CR","Critically Endangered"
"Eleutherodactylus jasperi","2008","CR","Critically Endangered"
"Eleutherodactylus jasperi","2004","CR","Critically Endangered"
"Eleutherodactylus jasperi","1996","DD","Data Deficient"
"Eleutherodactylus jasperi","1994","R","Rare"
"Eleutherodactylus jasperi","1990","R","Rare"
"Eleutherodactylus jasperi","1988","R","Rare"
"Eleutherodactylus jasperi","1986","R","Rare"
"Eleutherodactylus jaumei","2004","CR","Critically Endangered"
"Eleutherodactylus juanariveroi","2008","CR","Critically Endangered"
"Eleutherodactylus jugans","2004","CR","Critically Endangered"
"Eleutherodactylus junori","2010","CR","Critically Endangered"
"Eleutherodactylus junori","2004","CR","Critically Endangered"
"Eleutherodactylus junori","1996","VU","Vulnerable"
"Eleutherodactylus junori","1994","I","Indeterminate"
"Eleutherodactylus karlschmidti","2010","CR","Critically Endangered"
"Eleutherodactylus karlschmidti","2008","CR","Critically Endangered"
"Eleutherodactylus karlschmidti","2004","CR","Critically Endangered"
"Eleutherodactylus karlschmidti","1996","CR","Critically Endangered"
"Eleutherodactylus karlschmidti","1994","E","Endangered"
"Eleutherodactylus lamprotes","2004","CR","Critically Endangered"
"Eleutherodactylus leoncei","2010","CR","Critically Endangered"
"Eleutherodactylus leoncei","2004","CR","Critically Endangered"
"Eleutherodactylus locustus","2008","CR","Critically Endangered"
"Eleutherodactylus locustus","2004","CR","Critically Endangered"
"Eleutherodactylus lucioi","2010","CR","Critically Endangered"
"Eleutherodactylus lucioi","2004","CR","Critically Endangered"
"Eleutherodactylus mariposa","2004","CR","Critically Endangered"
"Eleutherodactylus nortoni","2010","CR","Critically Endangered"
"Eleutherodactylus nortoni","2004","CR","Critically Endangered"
"Eleutherodactylus orcutti","2010","CR","Critically Endangered"
"Eleutherodactylus orcutti","2004","CR","Critically Endangered"
"Eleutherodactylus orientalis","2004","CR","Critically Endangered"
"Eleutherodactylus oxyrhyncus","2010","CR","Critically Endangered"
"Eleutherodactylus oxyrhyncus","2004","CR","Critically Endangered"
"Eleutherodactylus parabates","2010","CR","Critically Endangered"
"Eleutherodactylus parabates","2004","CR","Critically Endangered"
"Eleutherodactylus parapelates","2010","CR","Critically Endangered"
"Eleutherodactylus parapelates","2004","CR","Critically Endangered"
"Eleutherodactylus paulsoni","2010","CR","Critically Endangered"
"Eleutherodactylus paulsoni","2004","CR","Critically Endangered"
"Eleutherodactylus pezopetrus","2004","CR","Critically Endangered"
"Eleutherodactylus poolei","2010","CR","Critically Endangered"
"Eleutherodactylus poolei","2004","CR","Critically Endangered"
"Eleutherodactylus rhodesi","2010","CR","Critically Endangered"
"Eleutherodactylus rhodesi","2004","CR","Critically Endangered"
"Eleutherodactylus richmondi","2008","CR","Critically Endangered"
"Eleutherodactylus richmondi","2004","CR","Critically Endangered"
"Eleutherodactylus rivularis","2004","CR","Critically Endangered"
"Eleutherodactylus rufescens","2004","CR","Critically Endangered"
"Eleutherodactylus rufifemoralis","2009","CR","Critically Endangered"
"Eleutherodactylus schmidti","2010","CR","Critically Endangered"
"Eleutherodactylus schmidti","2004","CR","Critically Endangered"
"Eleutherodactylus sciagraphus","2010","CR","Critically Endangered"
"Eleutherodactylus sciagraphus","2004","CR","Critically Endangered"
"Eleutherodactylus semipalmatus","2010","CR","Critically Endangered"
"Eleutherodactylus semipalmatus","2004","CR","Critically Endangered"
"Eleutherodactylus semipalmatus","1996","DD","Data Deficient"
"Eleutherodactylus semipalmatus","1994","I","Indeterminate"
"Eleutherodactylus sisyphodemus","2004","CR","Critically Endangered"
"Eleutherodactylus sisyphodemus","1996","VU","Vulnerable"
"Eleutherodactylus sisyphodemus","1994","R","Rare"
"Eleutherodactylus symingtoni","2004","CR","Critically Endangered"
"Eleutherodactylus tetajulia","2004","CR","Critically Endangered"
"Eleutherodactylus thorectes","2010","CR","Critically Endangered"
"Eleutherodactylus thorectes","2004","CR","Critically Endangered"
"Eleutherodactylus tonyi","2004","CR","Critically Endangered"
"Eleutherodactylus turquinensis","2004","CR","Critically Endangered"
"Eleutherodactylus ventrilineatus","2010","CR","Critically Endangered"
"Eleutherodactylus ventrilineatus","2004","CR","Critically Endangered"
"Eleutherodactylus warreni","2010","CR","Critically Endangered"
"Eleutherodactylus warreni","2004","CR","Critically Endangered"
"Elga newtonsantosi","2009","CR","Critically Endangered"
"Eligmocarpus cynometroides","2013","CR","Critically Endangered"
"Elimia ampla","2012","CR","Critically Endangered"
"Elimia ampla","1996","CR","Critically Endangered"
"Elimia ampla","1994","I","Indeterminate"
"Elimia annettae","1996","CR","Critically Endangered"
"Elimia annettae","1994","I","Indeterminate"
"Elimia bellacrenata","2012","CR","Critically Endangered"
"Elimia troostiana","2011","CR","Critically Endangered"
"Elimia troostiana","1996","VU","Vulnerable"
"Elliptio nigella","2012","CR","Critically Endangered"
"Elliptio nigella","2000","EX","Extinct"
"Elliptio nigella","1996","CR","Critically Endangered"
"Elliptio nigella","1994","I","Indeterminate"
"Elliptio nigella","1990","Ex","Extinct"
"Elliptio nigella","1988","Ex","Extinct"
"Elliptio nigella","1986","Ex","Extinct"
"Elliptio steinstansana","1996","CR","Critically Endangered"
"Elliptio steinstansana","1994","E","Endangered"
"Elliptio steinstansana","1990","E","Endangered"
"Elliptio steinstansana","1988","E","Endangered"
"Elliptio steinstansana","1986","E","Endangered"
"Emberiza aureola","2017","CR","Critically Endangered"
"Emberiza aureola","2017","EN","Endangered"
"Emberiza aureola","2016","EN","Endangered"
"Emberiza aureola","2013","EN","Endangered"
"Emberiza aureola","2012","VU","Vulnerable"
"Emberiza aureola","2008","VU","Vulnerable"
"Emberiza aureola","2004","NT","Near Threatened"
"Emberiza aureola","2000","LR/lc","Lower Risk/least concern"
"Emberiza aureola","1994","LR/lc","Lower Risk/least concern"
"Emberiza aureola","1988","LR/lc","Lower Risk/least concern"
"Emicocarpus fissifolius","2016","CR","Critically Endangered"
"Emmochliophis miops","2017","CR","Critically Endangered"
"Emoia slevini","2013","CR","Critically Endangered"
"Empetrichthys latos","2014","CR","Critically Endangered"
"Enallagma maldivensis","2009","CR","Critically Endangered"
"Enallagma maldivensis","2006","DD","Data Deficient"
"Encephalartos aemulans","2010","CR","Critically Endangered"
"Encephalartos aemulans","2003","CR","Critically Endangered"
"Encephalartos aemulans","1998","E","Endangered"
"Encephalartos cerinus","2010","CR","Critically Endangered"
"Encephalartos cerinus","2003","CR","Critically Endangered"
"Encephalartos cerinus","1998","E","Endangered"
"Encephalartos cupidus","2010","CR","Critically Endangered"
"Encephalartos cupidus","2003","CR","Critically Endangered"
"Encephalartos cupidus","1998","E","Endangered"
"Encephalartos dolomiticus","2010","CR","Critically Endangered"
"Encephalartos dolomiticus","2003","CR","Critically Endangered"
"Encephalartos dolomiticus","1998","E","Endangered"
"Encephalartos dyerianus","2010","CR","Critically Endangered"
"Encephalartos dyerianus","2003","CR","Critically Endangered"
"Encephalartos dyerianus","1998","E","Endangered"
"Encephalartos equatorialis","2010","CR","Critically Endangered"
"Encephalartos equatorialis","2003","CR","Critically Endangered"
"Encephalartos equatorialis","1998","I","Indeterminate"
"Encephalartos heenanii","2010","CR","Critically Endangered"
"Encephalartos heenanii","2003","CR","Critically Endangered"
"Encephalartos heenanii","1998","E","Endangered"
"Encephalartos hirsutus","2010","CR","Critically Endangered"
"Encephalartos hirsutus","2003","CR","Critically Endangered"
"Encephalartos hirsutus","1998","V","Vulnerable"
"Encephalartos inopinus","2010","CR","Critically Endangered"
"Encephalartos inopinus","2003","CR","Critically Endangered"
"Encephalartos inopinus","1998","E","Endangered"
"Encephalartos kanga","2010","CR","Critically Endangered"
"Encephalartos kanga","2003","DD","Data Deficient"
"Encephalartos laevifolius","2010","CR","Critically Endangered"
"Encephalartos laevifolius","2003","CR","Critically Endangered"
"Encephalartos laevifolius","1998","E","Endangered"
"Encephalartos latifrons","2010","CR","Critically Endangered"
"Encephalartos latifrons","2003","CR","Critically Endangered"
"Encephalartos latifrons","1998","E","Endangered"
"Encephalartos middelburgensis","2010","CR","Critically Endangered"
"Encephalartos middelburgensis","2003","CR","Critically Endangered"
"Encephalartos middelburgensis","1998","E","Endangered"
"Encephalartos msinganus","2010","CR","Critically Endangered"
"Encephalartos msinganus","2003","CR","Critically Endangered"
"Encephalartos msinganus","1998","E","Endangered"
"Encephalartos munchii","2010","CR","Critically Endangered"
"Encephalartos munchii","2003","CR","Critically Endangered"
"Encephalartos munchii","1998","E","Endangered"
"Encephalartos pterogonus","2010","CR","Critically Endangered"
"Encephalartos pterogonus","2003","CR","Critically Endangered"
"Encephalartos pterogonus","1998","E","Endangered"
"Encephalartos sclavoi","2010","CR","Critically Endangered"
"Encephalartos sclavoi","2003","VU","Vulnerable"
"Encephalartos sclavoi","1998","R","Rare"
"Encephalartos whitelockii","2010","CR","Critically Endangered"
"Encephalartos whitelockii","2003","VU","Vulnerable"
"Encheloclarias curtisoma","1996","CR","Critically Endangered"
"Encheloclarias kelioides","1996","CR","Critically Endangered"
"Encyclia kingsii","2014","CR","Critically Endangered"
